#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
1620	0	0	0	20	1	19	58	60
1680	0	0	0	20	1	18	59	58
1740	0	0	0	20	1	18	59	58
1800	0	0	0	20	0	17	61	54
1860	0	0	0	20	0	17	61	54
1920	0	0	0	20	0	17	61	54
1980	0	0	0	20	0	17	61	54
2040	0	0	0	20	0	16	62	52
2100	0	0	0	20	0	15	63	50
2160	0	0	0	20	0	15	63	50
2220	0	0	0	20	0	14	64	48
2280	0	0	0	20	0	13	65	46
2340	0	0	0	20	0	12	66	44
2400	0	0	0	20	0	12	66	44
2460	0	0	0	20	0	11	67	42
2520	0	0	0	20	0	10	68	40
2580	0	0	0	20	0	10	68	40
2640	0	0	0	20	0	9	69	38
2700	0	0	0	20	0	9	69	38
2760	0	0	0	20	0	8	70	36
2820	0	0	0	20	0	8	70	36
2880	0	0	0	20	0	8	70	36
2940	0	0	0	20	0	8	70	36
3000	0	0	0	20	0	8	70	36
3060	0	0	0	20	0	8	70	36
3120	0	0	0	20	0	8	70	36
3180	0	0	0	20	0	7	71	34
3240	0	0	0	20	0	6	72	32
3300	0	0	0	20	0	6	72	32
3360	0	0	0	20	0	5	73	30
3420	0	0	0	20	0	3	75	26
3480	0	0	0	20	0	2	76	24
3540	0	0	0	20	0	1	77	22
3600	0	0	0	20	0	1	77	22
4200	0	0	0	20	0	1	77	22
4800	0	0	0	20	0	1	77	22
5400	0	0	0	20	0	0	78	20
6000	0	0	0	18	0	1	78	20
6600	0	0	0	18	0	0	79	18
7200	0	0	0	16	1	0	79	18
7800	0	0	0	16	0	1	79	18
8400	0	0	0	16	0	1	79	18
9000	0	0	0	16	0	1	79	18
9600	0	0	0	16	0	1	79	18
10200	0	0	0	14	1	1	79	18
10800	0	0	0	14	1	0	80	16
11400	0	0	0	14	0	1	80	16
12000	0	0	0	14	0	1	80	16
12600	0	0	0	14	0	1	80	16
13200	0	0	0	14	0	0	81	14
13800	0	0	0	14	0	0	81	14
14400	0	0	0	12	0	1	81	14
15000	0	0	0	12	0	1	81	14
15600	0	0	0	12	0	0	82	12
16200	0	0	0	12	0	0	82	12
16800	0	0	0	12	0	0	82	12
17400	0	0	0	12	0	0	82	12
18000	0	0	0	12	0	0	82	12
18600	0	0	0	12	0	0	82	12
19200	0	0	0	12	0	0	82	12
19800	0	0	0	12	0	0	82	12
20400	0	0	0	12	0	0	82	12
21000	0	0	0	12	0	0	82	12
21600	0	0	0	12	0	0	82	12
22200	0	0	0	12	0	0	82	12
22800	0	0	0	12	0	0	82	12
23400	0	0	0	12	0	0	82	12
24000	0	0	0	12	0	0	82	12
24600	0	0	0	12	0	0	82	12
25200	0	0	0	12	0	0	82	12
25800	0	0	0	12	0	0	82	12
26400	0	0	0	12	0	0	82	12
27000	0	0	0	12	0	0	82	12
27600	0	0	0	12	0	0	82	12
28200	0	0	0	12	0	0	82	12
28800	0	0	0	12	0	0	82	12
29400	0	0	0	12	0	0	82	12
30000	0	0	0	12	0	0	82	12
30600	0	0	0	12	0	0	82	12
31200	0	0	0	12	0	0	82	12
31800	0	0	0	12	0	0	82	12
32400	0	0	0	12	0	0	82	12
33000	0	0	0	12	0	0	82	12
33600	0	0	0	12	0	0	82	12
34200	0	0	0	12	0	0	82	12
34800	0	0	0	12	0	0	82	12
35400	0	0	0	12	0	0	82	12
36000	0	0	0	12	0	0	82	12
36600	0	0	0	12	0	0	82	12
37200	0	0	0	12	0	0	82	12
37800	0	0	0	12	0	0	82	12
38400	0	0	0	12	0	0	82	12
39000	0	0	0	12	0	0	82	12
39600	0	0	0	12	0	0	82	12
40200	0	0	0	12	0	0	82	12
40800	0	0	0	12	0	0	82	12
41400	0	0	0	12	0	0	82	12
42000	0	0	0	12	0	0	82	12
42600	0	0	0	12	0	0	82	12
43200	0	0	0	12	0	0	82	12
43800	0	0	0	12	0	0	82	12
44400	0	0	0	12	0	0	82	12
45000	0	0	0	12	0	0	82	12
45600	0	0	0	12	0	0	82	12
46200	0	0	0	12	0	0	82	12
46800	0	0	0	12	0	0	82	12
47400	0	0	0	12	0	0	82	12
48000	0	0	0	12	0	0	82	12
48600	0	0	0	12	0	0	82	12
49200	0	0	0	12	0	0	82	12
49800	0	0	0	12	0	0	82	12
50400	0	0	0	12	0	0	82	12
51000	0	0	0	12	0	0	82	12
51600	0	0	0	12	0	0	82	12
52200	0	0	0	12	0	0	82	12
52800	0	0	0	12	0	0	82	12
53400	0	0	0	12	0	0	82	12
54000	0	0	0	12	0	0	82	12
54600	0	0	0	12	0	0	82	12
55200	0	0	0	12	0	0	82	12
55800	0	0	0	12	0	0	82	12
56400	0	0	0	12	0	0	82	12
57000	0	0	0	12	0	0	82	12
57600	0	0	0	12	0	0	82	12
58200	0	0	0	12	0	0	82	12
58800	0	0	0	12	0	0	82	12
59400	0	0	0	12	0	0	82	12
60000	0	0	0	12	0	0	82	12
60600	0	0	0	12	0	0	82	12
61200	0	0	0	12	0	0	82	12
61800	0	0	0	12	0	0	82	12
62400	0	0	0	12	0	0	82	12
63000	0	0	0	12	0	0	82	12
63600	0	0	0	12	0	0	82	12
64200	0	0	0	12	0	0	82	12
64800	0	0	0	12	0	0	82	12
65400	0	0	0	12	0	0	82	12
66000	0	0	0	12	0	0	82	12
66600	0	0	0	12	0	0	82	12
67200	0	0	0	12	0	0	82	12
67800	0	0	0	12	0	0	82	12
68400	0	0	0	12	0	0	82	12
69000	0	0	0	12	0	0	82	12
69600	0	0	0	12	0	0	82	12
70200	0	0	0	12	0	0	82	12
70800	0	0	0	12	0	0	82	12
71400	0	0	0	12	0	0	82	12
72000	0	0	0	12	0	0	82	12
72600	0	0	0	12	0	0	82	12
73200	0	0	0	12	0	0	82	12
73800	0	0	0	12	0	0	82	12
74400	0	0	0	12	0	0	82	12
75000	0	0	0	12	0	0	82	12
75600	0	0	0	12	0	0	82	12
76200	0	0	0	12	0	0	82	12
76800	0	0	0	12	0	0	82	12
77400	0	0	0	12	0	0	82	12
78000	0	0	0	12	0	0	82	12
78600	0	0	0	12	0	0	82	12
79200	0	0	0	12	0	0	82	12
79800	0	0	0	12	0	0	82	12
80400	0	0	0	12	0	0	82	12
81000	0	0	0	12	0	0	82	12
81600	0	0	0	12	0	0	82	12
82200	0	0	0	12	0	0	82	12
82800	0	0	0	12	0	0	82	12
83400	0	0	0	12	0	0	82	12
84000	0	0	0	12	0	0	82	12
84600	0	0	0	12	0	0	82	12
85200	0	0	0	12	0	0	82	12
85800	0	0	0	12	0	0	82	12
86400	0	0	0	12	0	0	82	12


