#Time	DSBEnd	DSBEnd_Inhibited	DSBEnd_Ku	DSBEnd_PKcs	DSBSynaptic	DSBSynaptic_Stable	DSB_Fixed	Unrepaired
1620	0	0	0	38	1	35	83	110
1680	0	0	0	36	2	33	85	106
1740	0	0	0	36	1	33	86	104
1800	0	0	0	36	1	31	88	100
1860	0	0	0	36	1	30	89	98
1920	0	0	0	36	0	30	90	96
1980	0	0	0	36	0	29	91	94
2040	0	0	0	36	0	27	93	90
2100	0	0	0	36	0	27	93	90
2160	0	0	0	36	0	26	94	88
2220	0	0	0	36	0	26	94	88
2280	0	0	0	36	0	24	96	84
2340	0	0	0	36	0	22	98	80
2400	0	0	0	36	0	19	101	74
2460	0	0	0	36	0	18	102	72
2520	0	0	0	36	0	18	102	72
2580	0	0	0	36	0	17	103	70
2640	0	0	0	36	0	16	104	68
2700	0	0	0	36	0	14	106	64
2760	0	0	0	36	0	13	107	62
2820	0	0	0	36	0	13	107	62
2880	0	0	0	36	0	10	110	56
2940	0	0	0	36	0	10	110	56
3000	0	0	0	36	0	10	110	56
3060	0	0	0	36	0	10	110	56
3120	0	0	0	36	0	10	110	56
3180	0	0	0	36	0	10	110	56
3240	0	0	0	36	0	10	110	56
3300	0	0	0	36	0	10	110	56
3360	0	0	0	36	0	10	110	56
3420	0	0	0	36	0	10	110	56
3480	0	0	0	36	0	10	110	56
3540	0	0	0	36	0	10	110	56
3600	0	0	0	36	0	10	110	56
4200	0	0	0	36	0	5	115	46
4800	0	0	0	32	1	4	117	42
5400	0	0	0	32	0	4	118	40
6000	0	0	0	30	0	1	122	32
6600	0	0	0	28	1	1	122	32
7200	0	0	0	30	0	1	122	32
7800	0	0	0	30	0	1	122	32
8400	0	0	0	30	0	0	123	30
9000	0	0	0	28	0	1	123	30
9600	0	0	0	28	0	1	123	30
10200	0	0	0	28	0	1	123	30
10800	0	0	0	28	0	0	124	28
11400	0	0	0	28	0	0	124	28
12000	0	0	0	28	0	0	124	28
12600	0	0	0	28	0	0	124	28
13200	0	0	0	28	0	0	124	28
13800	0	0	0	28	0	0	124	28
14400	0	0	0	28	0	0	124	28
15000	0	0	0	28	0	0	124	28
15600	0	0	0	28	0	0	124	28
16200	0	0	0	28	0	0	124	28
16800	0	0	0	28	0	0	124	28
17400	0	0	0	28	0	0	124	28
18000	0	0	0	28	0	0	124	28
18600	0	0	0	28	0	0	124	28
19200	0	0	0	28	0	0	124	28
19800	0	0	0	28	0	0	124	28
20400	0	0	0	28	0	0	124	28
21000	0	0	0	28	0	0	124	28
21600	0	0	0	28	0	0	123	30
22200	0	0	0	28	0	0	124	28
22800	0	0	0	28	0	0	124	28
23400	0	0	0	28	0	0	124	28
24000	0	0	0	28	0	0	124	28
24600	0	0	0	28	0	0	124	28
25200	0	0	0	28	0	0	124	28
25800	0	0	0	28	0	0	124	28
26400	0	0	0	28	0	0	124	28
27000	0	0	0	28	0	0	124	28
27600	0	0	0	28	0	0	124	28
28200	0	0	0	28	0	0	124	28
28800	0	0	0	28	0	0	124	28
29400	0	0	0	28	0	0	124	28
30000	0	0	0	28	0	0	124	28
30600	0	0	0	28	0	0	124	28
31200	0	0	0	28	0	0	124	28
31800	0	0	0	28	0	0	124	28
32400	0	0	0	28	0	0	124	28
33000	0	0	0	28	0	0	124	28
33600	0	0	0	28	0	0	124	28
34200	0	0	0	28	0	0	124	28
34800	0	0	0	28	0	0	124	28
35400	0	0	0	28	0	0	124	28
36000	0	0	0	28	0	0	124	28
36600	0	0	0	28	0	0	124	28
37200	0	0	0	28	0	0	124	28
37800	0	0	0	28	0	0	124	28
38400	0	0	0	28	0	0	124	28
39000	0	0	0	28	0	0	124	28
39600	0	0	0	28	0	0	124	28
40200	0	0	0	28	0	0	124	28
40800	0	0	0	28	0	0	124	28
41400	0	0	0	28	0	0	124	28
42000	0	0	0	28	0	0	124	28
42600	0	0	0	28	0	0	124	28
43200	0	0	0	28	0	0	124	28
43800	0	0	0	28	0	0	124	28
44400	0	0	0	28	0	0	124	28
45000	0	0	0	28	0	0	124	28
45600	0	0	0	28	0	0	124	28
46200	0	0	0	28	0	0	124	28
46800	0	0	0	28	0	0	124	28
47400	0	0	0	28	0	0	124	28
48000	0	0	0	28	0	0	124	28
48600	0	0	0	28	0	0	124	28
49200	0	0	0	28	0	0	124	28
49800	0	0	0	28	0	0	124	28
50400	0	0	0	28	0	0	124	28
51000	0	0	0	28	0	0	124	28
51600	0	0	0	28	0	0	124	28
52200	0	0	0	28	0	0	124	28
52800	0	0	0	28	0	0	124	28
53400	0	0	0	28	0	0	124	28
54000	0	0	0	28	0	0	124	28
54600	0	0	0	28	0	0	124	28
55200	0	0	0	28	0	0	124	28
55800	0	0	0	28	0	0	124	28
56400	0	0	0	28	0	0	124	28
57000	0	0	0	28	0	0	124	28
57600	0	0	0	28	0	0	124	28
58200	0	0	0	28	0	0	124	28
58800	0	0	0	28	0	0	124	28
59400	0	0	0	28	0	0	124	28
60000	0	0	0	28	0	0	124	28
60600	0	0	0	28	0	0	124	28
61200	0	0	0	28	0	0	124	28
61800	0	0	0	28	0	0	124	28
62400	0	0	0	28	0	0	124	28
63000	0	0	0	28	0	0	124	28
63600	0	0	0	28	0	0	124	28
64200	0	0	0	28	0	0	124	28
64800	0	0	0	28	0	0	124	28
65400	0	0	0	28	0	0	124	28
66000	0	0	0	28	0	0	124	28
66600	0	0	0	28	0	0	124	28
67200	0	0	0	28	0	0	124	28
67800	0	0	0	28	0	0	124	28
68400	0	0	0	28	0	0	124	28
69000	0	0	0	28	0	0	124	28
69600	0	0	0	28	0	0	124	28
70200	0	0	0	28	0	0	124	28
70800	0	0	0	28	0	0	124	28
71400	0	0	0	28	0	0	124	28
72000	0	0	0	28	0	0	124	28
72600	0	0	0	28	0	0	124	28
73200	0	0	0	28	0	0	124	28
73800	0	0	0	28	0	0	124	28
74400	0	0	0	28	0	0	124	28
75000	0	0	0	28	0	0	124	28
75600	0	0	0	28	0	0	124	28
76200	0	0	0	28	0	0	124	28
76800	0	0	0	28	0	0	124	28
77400	0	0	0	28	0	0	124	28
78000	0	0	0	28	0	0	124	28
78600	0	0	0	28	0	0	124	28
79200	0	0	0	28	0	0	124	28
79800	0	0	0	28	0	0	124	28
80400	0	0	0	28	0	0	124	28
81000	0	0	0	28	0	0	124	28
81600	0	0	0	28	0	0	124	28
82200	0	0	0	28	0	0	124	28
82800	0	0	0	28	0	0	124	28
83400	0	0	0	28	0	0	124	28
84000	0	0	0	28	0	0	124	28
84600	0	0	0	28	0	0	124	28
85200	0	0	0	28	0	0	124	28
85800	0	0	0	28	0	0	124	28
86400	0	0	0	28	0	0	124	28


